orderID,customerID,employeeID,orderDate,requiredDate,shippedDate,shipVia,freight,shipName,shipAddress,shipCity,shipRegion,shipPostalCode,shipCountry
10675,1025,5,2016-09-19 00:00:00.000,2016-10-17 00:00:00.000,2016-09-23 00:00:00.000,2,31.85,Frankenversand,Berliner Platz 43,München,,80805,Germany
10676,1080,2,2016-09-22 00:00:00.000,2016-10-20 00:00:00.000,2016-09-29 00:00:00.000,2,2.01,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico
10677,1003,1,2016-09-22 00:00:00.000,2016-10-20 00:00:00.000,2016-09-26 00:00:00.000,3,4.03,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico
10678,1071,7,2016-09-23 00:00:00.000,2016-10-21 00:00:00.000,2016-10-16 00:00:00.000,3,388.98,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10679,1007,8,2016-09-23 00:00:00.000,2016-10-21 00:00:00.000,2016-09-30 00:00:00.000,3,27.94,Blondel père et fils,24, place Kléber,Strasbourg,,67000,France
10680,1055,1,2016-09-24 00:00:00.000,2016-10-22 00:00:00.000,2016-09-26 00:00:00.000,1,26.61,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10681,1032,3,2016-09-25 00:00:00.000,2016-10-23 00:00:00.000,2016-09-30 00:00:00.000,3,76.13,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10682,1003,3,2016-09-25 00:00:00.000,2016-10-23 00:00:00.000,2016-10-01 00:00:00.000,2,36.13,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico
10683,1018,2,2016-09-26 00:00:00.000,2016-10-24 00:00:00.000,2016-10-01 00:00:00.000,1,4.40,Du monde entier,67, rue des Cinquante Otages,Nantes,,44000,France
10684,1056,3,2016-09-26 00:00:00.000,2016-10-24 00:00:00.000,2016-09-30 00:00:00.000,1,145.63,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany
10685,1031,4,2016-09-29 00:00:00.000,2016-10-13 00:00:00.000,2016-10-03 00:00:00.000,2,33.75,Gourmet Lanchonetes,Av. Brasil, 442,Campinas,SP,04876-786,Brazil
10686,1059,2,2016-09-30 00:00:00.000,2016-10-28 00:00:00.000,2016-10-08 00:00:00.000,1,96.50,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria
10687,1037,9,2016-09-30 00:00:00.000,2016-10-28 00:00:00.000,2016-10-30 00:00:00.000,2,296.43,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10688,1083,4,2016-10-01 00:00:00.000,2016-10-15 00:00:00.000,2016-10-07 00:00:00.000,2,299.09,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark
10689,1005,1,2016-10-01 00:00:00.000,2016-10-29 00:00:00.000,2016-10-07 00:00:00.000,2,13.42,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10690,1034,1,2016-10-02 00:00:00.000,2016-10-30 00:00:00.000,2016-10-03 00:00:00.000,1,15.80,Hanari Carnes,Rua do Paço, 67,Rio de Janeiro,RJ,05454-876,Brazil
10691,1063,2,2016-10-03 00:00:00.000,2016-11-14 00:00:00.000,2016-10-22 00:00:00.000,2,810.05,1063-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10692,1001,4,2016-10-03 00:00:00.000,2016-10-31 00:00:00.000,2016-10-13 00:00:00.000,2,61.02,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany
10693,1089,3,2016-10-06 00:00:00.000,2016-10-20 00:00:00.000,2016-10-10 00:00:00.000,3,139.34,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10694,1063,8,2016-10-06 00:00:00.000,2016-11-03 00:00:00.000,2016-10-09 00:00:00.000,3,398.36,1063-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10695,1090,7,2016-10-07 00:00:00.000,2016-11-18 00:00:00.000,2016-10-14 00:00:00.000,1,16.72,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland
10696,1089,8,2016-10-08 00:00:00.000,2016-11-19 00:00:00.000,2016-10-14 00:00:00.000,3,102.55,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10697,1047,3,2016-10-08 00:00:00.000,2016-11-05 00:00:00.000,2016-10-14 00:00:00.000,1,45.52,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10698,1020,4,2016-10-09 00:00:00.000,2016-11-06 00:00:00.000,2016-10-17 00:00:00.000,1,272.47,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10699,1052,3,2016-10-09 00:00:00.000,2016-11-06 00:00:00.000,2016-10-13 00:00:00.000,3,0.58,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany
10700,1071,3,2016-10-10 00:00:00.000,2016-11-07 00:00:00.000,2016-10-16 00:00:00.000,1,65.10,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10701,1037,6,2016-10-13 00:00:00.000,2016-10-27 00:00:00.000,2016-10-15 00:00:00.000,3,220.31,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10702,1001,4,2016-10-13 00:00:00.000,2016-11-24 00:00:00.000,2016-10-21 00:00:00.000,1,23.94,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany
10703,1024,6,2016-10-14 00:00:00.000,2016-11-11 00:00:00.000,2016-10-20 00:00:00.000,2,152.30,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10704,1062,6,2016-10-14 00:00:00.000,2016-11-11 00:00:00.000,2016-11-07 00:00:00.000,1,4.78,Queen Cozinha,Alameda dos Canàrios, 891,Sao Paulo,SP,05487-020,Brazil
10705,1035,9,2016-10-15 00:00:00.000,2016-11-12 00:00:00.000,2016-11-18 00:00:00.000,2,3.52,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10706,1055,8,2016-10-16 00:00:00.000,2016-11-13 00:00:00.000,2016-10-21 00:00:00.000,3,135.63,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10707,1004,4,2016-10-16 00:00:00.000,2016-10-30 00:00:00.000,2016-10-23 00:00:00.000,3,21.74,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10708,1077,6,2016-10-17 00:00:00.000,2016-11-28 00:00:00.000,2016-11-05 00:00:00.000,2,2.96,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA
10709,1031,1,2016-10-17 00:00:00.000,2016-11-14 00:00:00.000,2016-11-20 00:00:00.000,3,210.80,Gourmet Lanchonetes,Av. Brasil, 442,Campinas,SP,04876-786,Brazil
10710,1027,1,2016-10-20 00:00:00.000,2016-11-17 00:00:00.000,2016-10-23 00:00:00.000,1,4.98,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy
10711,1071,5,2016-10-21 00:00:00.000,2016-12-02 00:00:00.000,2016-10-29 00:00:00.000,2,52.41,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10712,1037,3,2016-10-21 00:00:00.000,2016-11-18 00:00:00.000,2016-10-31 00:00:00.000,1,89.93,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10713,1071,1,2016-10-22 00:00:00.000,2016-11-19 00:00:00.000,2016-10-24 00:00:00.000,1,167.05,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10714,1071,5,2016-10-22 00:00:00.000,2016-11-19 00:00:00.000,2016-10-27 00:00:00.000,3,24.49,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10715,1009,3,2016-10-23 00:00:00.000,2016-11-06 00:00:00.000,2016-10-29 00:00:00.000,1,63.20,Bon app',12, rue des Bouchers,Marseille,,13008,France
10716,1064,4,2016-10-24 00:00:00.000,2016-11-21 00:00:00.000,2016-10-27 00:00:00.000,2,22.57,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina
10717,1025,1,2016-10-24 00:00:00.000,2016-11-21 00:00:00.000,2016-10-29 00:00:00.000,2,59.25,Frankenversand,Berliner Platz 43,München,,80805,Germany
10718,1039,1,2016-10-27 00:00:00.000,2016-11-24 00:00:00.000,2016-10-29 00:00:00.000,3,170.88,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10719,1045,8,2016-10-27 00:00:00.000,2016-11-24 00:00:00.000,2016-11-05 00:00:00.000,2,51.44,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA
10720,1061,8,2016-10-28 00:00:00.000,2016-11-11 00:00:00.000,2016-11-05 00:00:00.000,2,9.53,Que Delícia,Rua da Panificadora, 12,Rio de Janeiro,RJ,02389-673,Brazil
10721,1063,5,2016-10-29 00:00:00.000,2016-11-26 00:00:00.000,2016-10-31 00:00:00.000,3,48.92,1063-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10722,1071,8,2016-10-29 00:00:00.000,2016-12-10 00:00:00.000,2016-11-04 00:00:00.000,1,74.58,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10723,1089,3,2016-10-30 00:00:00.000,2016-11-27 00:00:00.000,2016-11-25 00:00:00.000,1,21.72,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10724,1051,8,2016-10-30 00:00:00.000,2016-12-11 00:00:00.000,2016-11-05 00:00:00.000,2,57.75,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada
10725,1021,4,2016-10-31 00:00:00.000,2016-11-28 00:00:00.000,2016-11-05 00:00:00.000,3,10.83,Familia Arquibaldo,Rua Orós, 92,Sao Paulo,SP,05442-030,Brazil
10726,1019,4,2016-11-03 00:00:00.000,2016-11-17 00:00:00.000,2016-12-05 00:00:00.000,1,16.56,Eastern Connection,35 King George,London,,WX3 6FW,UK
10727,1066,2,2016-11-03 00:00:00.000,2016-12-01 00:00:00.000,2016-12-05 00:00:00.000,1,89.90,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
10728,1062,4,2016-11-04 00:00:00.000,2016-12-02 00:00:00.000,2016-11-11 00:00:00.000,2,58.33,Queen Cozinha,Alameda dos Canàrios, 891,Sao Paulo,SP,05487-020,Brazil
10729,1047,8,2016-11-04 00:00:00.000,2016-12-16 00:00:00.000,2016-11-14 00:00:00.000,3,141.06,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10730,1009,5,2016-11-05 00:00:00.000,2016-12-03 00:00:00.000,2016-11-14 00:00:00.000,1,20.12,Bon app',12, rue des Bouchers,Marseille,,13008,France
10731,1014,7,2016-11-06 00:00:00.000,2016-12-04 00:00:00.000,2016-11-14 00:00:00.000,1,96.65,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland
10732,1009,3,2016-11-06 00:00:00.000,2016-12-04 00:00:00.000,2016-11-07 00:00:00.000,1,16.97,Bon app',12, rue des Bouchers,Marseille,,13008,France
10733,1005,1,2016-11-07 00:00:00.000,2016-12-05 00:00:00.000,2016-11-10 00:00:00.000,3,110.11,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10734,1031,2,2016-11-07 00:00:00.000,2016-12-05 00:00:00.000,2016-11-12 00:00:00.000,3,1.63,Gourmet Lanchonetes,Av. Brasil, 442,Campinas,SP,04876-786,Brazil
10735,1045,6,2016-11-10 00:00:00.000,2016-12-08 00:00:00.000,2016-11-21 00:00:00.000,2,45.97,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA
10736,1037,9,2016-11-11 00:00:00.000,2016-12-09 00:00:00.000,2016-11-21 00:00:00.000,2,44.10,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10737,1085,2,2016-11-11 00:00:00.000,2016-12-09 00:00:00.000,2016-11-18 00:00:00.000,2,7.79,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France
10738,1074,2,2016-11-12 00:00:00.000,2016-12-10 00:00:00.000,2016-11-18 00:00:00.000,1,2.91,Spécialités du monde,25, rue Lauriston,Paris,,75016,France
10739,1085,3,2016-11-12 00:00:00.000,2016-12-10 00:00:00.000,2016-11-17 00:00:00.000,3,11.08,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France
10740,1089,4,2016-11-13 00:00:00.000,2016-12-11 00:00:00.000,2016-11-25 00:00:00.000,2,81.88,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10741,1004,4,2016-11-14 00:00:00.000,2016-11-28 00:00:00.000,2016-11-18 00:00:00.000,3,10.96,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10742,1010,3,2016-11-14 00:00:00.000,2016-12-12 00:00:00.000,2016-11-18 00:00:00.000,3,243.73,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10743,1004,1,2016-11-17 00:00:00.000,2016-12-15 00:00:00.000,2016-11-21 00:00:00.000,2,23.72,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10744,1083,6,2016-11-17 00:00:00.000,2016-12-15 00:00:00.000,2016-11-24 00:00:00.000,1,69.19,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark
10745,1063,9,2016-11-18 00:00:00.000,2016-12-16 00:00:00.000,2016-11-27 00:00:00.000,1,3.52,1063-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10746,1014,1,2016-11-19 00:00:00.000,2016-12-17 00:00:00.000,2016-11-21 00:00:00.000,3,31.43,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland
10747,1059,6,2016-11-19 00:00:00.000,2016-12-17 00:00:00.000,2016-11-26 00:00:00.000,1,117.33,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria
10748,1071,3,2016-11-20 00:00:00.000,2016-12-18 00:00:00.000,2016-11-28 00:00:00.000,1,232.55,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10749,1038,4,2016-11-20 00:00:00.000,2016-12-18 00:00:00.000,2016-12-19 00:00:00.000,2,61.53,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10750,1087,9,2016-11-21 00:00:00.000,2016-12-19 00:00:00.000,2016-11-24 00:00:00.000,1,79.30,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland
10751,1068,3,2016-11-24 00:00:00.000,2016-12-22 00:00:00.000,2016-12-03 00:00:00.000,3,130.79,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland
10752,1053,2,2016-11-24 00:00:00.000,2016-12-22 00:00:00.000,2016-11-28 00:00:00.000,3,1.39,North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK
10753,1027,3,2016-11-25 00:00:00.000,2016-12-23 00:00:00.000,2016-11-27 00:00:00.000,1,7.70,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy
10754,1049,6,2016-11-25 00:00:00.000,2016-12-23 00:00:00.000,2016-11-27 00:00:00.000,3,2.38,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy
10755,1009,4,2016-11-26 00:00:00.000,2016-12-24 00:00:00.000,2016-11-28 00:00:00.000,2,16.71,Bon app',12, rue des Bouchers,Marseille,,13008,France
10756,1075,8,2016-11-27 00:00:00.000,2016-12-25 00:00:00.000,2016-12-02 00:00:00.000,2,73.21,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA
10757,1071,6,2016-11-27 00:00:00.000,2016-12-25 00:00:00.000,2016-12-15 00:00:00.000,1,8.19,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10758,1068,3,2016-11-28 00:00:00.000,2016-12-26 00:00:00.000,2016-12-04 00:00:00.000,3,138.17,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland
10759,1002,3,2016-11-28 00:00:00.000,2016-12-26 00:00:00.000,2016-12-12 00:00:00.000,3,11.99,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,,05021,Mexico
10760,1050,4,2016-12-01 00:00:00.000,2016-12-29 00:00:00.000,2016-12-10 00:00:00.000,1,155.64,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium
10761,1065,5,2016-12-02 00:00:00.000,2016-12-30 00:00:00.000,2016-12-08 00:00:00.000,2,18.66,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10762,1024,3,2016-12-02 00:00:00.000,2016-12-30 00:00:00.000,2016-12-09 00:00:00.000,1,328.74,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10763,1023,3,2016-12-03 00:00:00.000,2016-12-31 00:00:00.000,2016-12-08 00:00:00.000,3,37.35,Folies gourmandes,184, chaussée de Tournai,Lille,,59000,France
10764,1020,6,2016-12-03 00:00:00.000,2016-12-31 00:00:00.000,2016-12-08 00:00:00.000,3,145.45,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10765,1063,3,2016-12-04 00:00:00.000,2017-01-01 00:00:00.000,2016-12-09 00:00:00.000,3,42.74,1063-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10766,1056,4,2016-12-05 00:00:00.000,2017-01-02 00:00:00.000,2016-12-09 00:00:00.000,1,157.55,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany
10767,1076,4,2016-12-05 00:00:00.000,2017-01-02 00:00:00.000,2016-12-15 00:00:00.000,3,1.59,Suprêmes délices,Boulevard Tirou, 255,Charleroi,,B-6000,Belgium
10768,1004,3,2016-12-08 00:00:00.000,2017-01-05 00:00:00.000,2016-12-15 00:00:00.000,2,146.32,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10769,1083,3,2016-12-08 00:00:00.000,2017-01-05 00:00:00.000,2016-12-12 00:00:00.000,1,65.06,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark
10770,1034,8,2016-12-09 00:00:00.000,2017-01-06 00:00:00.000,2016-12-17 00:00:00.000,3,5.32,Hanari Carnes,Rua do Paço, 67,Rio de Janeiro,RJ,05454-876,Brazil
10771,1020,9,2016-12-10 00:00:00.000,2017-01-07 00:00:00.000,2017-01-02 00:00:00.000,2,11.19,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10772,1044,3,2016-12-10 00:00:00.000,2017-01-07 00:00:00.000,2016-12-19 00:00:00.000,2,91.28,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
10773,1020,1,2016-12-11 00:00:00.000,2017-01-08 00:00:00.000,2016-12-16 00:00:00.000,3,96.43,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10774,1024,4,2016-12-11 00:00:00.000,2016-12-25 00:00:00.000,2016-12-12 00:00:00.000,1,48.20,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10775,1078,7,2016-12-12 00:00:00.000,2017-01-09 00:00:00.000,2016-12-26 00:00:00.000,1,20.25,The Cracker Box,55 Grizzly Peak Rd.,Butte,MT,59801,USA
10776,1020,1,2016-12-15 00:00:00.000,2017-01-12 00:00:00.000,2016-12-18 00:00:00.000,3,351.53,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10777,1031,7,2016-12-15 00:00:00.000,2016-12-29 00:00:00.000,2017-01-21 00:00:00.000,2,3.01,Gourmet Lanchonetes,Av. Brasil, 442,Campinas,SP,04876-786,Brazil
10778,1005,3,2016-12-16 00:00:00.000,2017-01-13 00:00:00.000,2016-12-24 00:00:00.000,1,6.79,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10779,1052,3,2016-12-16 00:00:00.000,2017-01-13 00:00:00.000,2017-01-14 00:00:00.000,2,58.13,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany
10780,1046,2,2016-12-16 00:00:00.000,2016-12-30 00:00:00.000,2016-12-25 00:00:00.000,1,42.13,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10781,1087,2,2016-12-17 00:00:00.000,2017-01-14 00:00:00.000,2016-12-19 00:00:00.000,3,73.16,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland
10782,1012,9,2016-12-17 00:00:00.000,2017-01-14 00:00:00.000,2016-12-22 00:00:00.000,3,1.10,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina
10783,1034,4,2016-12-18 00:00:00.000,2017-01-15 00:00:00.000,2016-12-19 00:00:00.000,2,124.98,Hanari Carnes,Rua do Paço, 67,Rio de Janeiro,RJ,05454-876,Brazil
10784,1049,4,2016-12-18 00:00:00.000,2017-01-15 00:00:00.000,2016-12-22 00:00:00.000,3,70.09,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy
10785,1033,1,2016-12-18 00:00:00.000,2017-01-15 00:00:00.000,2016-12-24 00:00:00.000,3,1.51,GROSELLA-Restaurante,5ª Ave. Los Palos Grandes,Caracas,DF,1081,Venezuela
10786,1062,8,2016-12-19 00:00:00.000,2017-01-16 00:00:00.000,2016-12-23 00:00:00.000,1,110.87,Queen Cozinha,Alameda dos Canàrios, 891,Sao Paulo,SP,05487-020,Brazil
10787,1041,2,2016-12-19 00:00:00.000,2017-01-02 00:00:00.000,2016-12-26 00:00:00.000,1,249.93,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France
10788,1063,1,2016-12-22 00:00:00.000,2017-01-19 00:00:00.000,2017-01-19 00:00:00.000,2,42.70,1063-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10789,1023,1,2016-12-22 00:00:00.000,2017-01-19 00:00:00.000,2016-12-31 00:00:00.000,2,100.60,Folies gourmandes,184, chaussée de Tournai,Lille,,59000,France
10790,1031,6,2016-12-22 00:00:00.000,2017-01-19 00:00:00.000,2016-12-26 00:00:00.000,1,28.23,Gourmet Lanchonetes,Av. Brasil, 442,Campinas,SP,04876-786,Brazil
10791,1025,6,2016-12-23 00:00:00.000,2017-01-20 00:00:00.000,2017-01-01 00:00:00.000,2,16.85,Frankenversand,Berliner Platz 43,München,,80805,Germany
10792,1091,1,2016-12-23 00:00:00.000,2017-01-20 00:00:00.000,2016-12-31 00:00:00.000,3,23.79,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland
10793,1004,3,2016-12-24 00:00:00.000,2017-01-21 00:00:00.000,2017-01-08 00:00:00.000,3,4.52,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10794,1061,6,2016-12-24 00:00:00.000,2017-01-21 00:00:00.000,2017-01-02 00:00:00.000,1,21.49,Que Delícia,Rua da Panificadora, 12,Rio de Janeiro,RJ,02389-673,Brazil
10795,1020,8,2016-12-24 00:00:00.000,2017-01-21 00:00:00.000,2017-01-20 00:00:00.000,2,126.66,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10796,1035,3,2016-12-25 00:00:00.000,2017-01-22 00:00:00.000,2017-01-14 00:00:00.000,1,26.52,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10797,1017,7,2016-12-25 00:00:00.000,2017-01-22 00:00:00.000,2017-01-05 00:00:00.000,2,33.35,Drachenblut Delikatessen,Walserweg 21,Aachen,,52066,Germany
10798,1038,2,2016-12-26 00:00:00.000,2017-01-23 00:00:00.000,2017-01-05 00:00:00.000,1,2.33,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10799,1039,9,2016-12-26 00:00:00.000,2017-02-06 00:00:00.000,2017-01-05 00:00:00.000,3,30.76,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10800,1072,1,2016-12-26 00:00:00.000,2017-01-23 00:00:00.000,2017-01-05 00:00:00.000,3,137.44,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK
10801,1008,4,2016-12-29 00:00:00.000,2017-01-26 00:00:00.000,2016-12-31 00:00:00.000,2,97.09,Bólido Comidas preparadas,C/ Araquil, 67,Madrid,,28023,Spain
10802,1073,4,2016-12-29 00:00:00.000,2017-01-26 00:00:00.000,2017-01-02 00:00:00.000,2,257.26,Simons bistro,Vinbæltet 34,Kobenhavn,,1734,Denmark
10803,1088,4,2016-12-30 00:00:00.000,2017-01-27 00:00:00.000,2017-01-06 00:00:00.000,1,55.23,Wellington Importadora,Rua do Mercado, 12,Resende,SP,08737-363,Brazil
10804,1072,6,2016-12-30 00:00:00.000,2017-01-27 00:00:00.000,2017-01-07 00:00:00.000,2,27.33,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK
10805,1077,2,2016-12-30 00:00:00.000,2017-01-27 00:00:00.000,2017-01-09 00:00:00.000,3,237.34,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA
10806,1084,3,2016-12-31 00:00:00.000,2017-01-28 00:00:00.000,2017-01-05 00:00:00.000,2,22.11,Victuailles en stock,2, rue du Commerce,Lyon,,69004,France
10807,1027,4,2016-12-31 00:00:00.000,2017-01-28 00:00:00.000,2017-01-30 00:00:00.000,1,1.36,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy
10808,1055,2,2017-01-01 00:00:00.000,2017-01-29 00:00:00.000,2017-01-09 00:00:00.000,3,45.53,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10809,1088,7,2017-01-01 00:00:00.000,2017-01-29 00:00:00.000,2017-01-07 00:00:00.000,1,4.87,Wellington Importadora,Rua do Mercado, 12,Resende,SP,08737-363,Brazil
10810,1042,2,2017-01-01 00:00:00.000,2017-01-29 00:00:00.000,2017-01-07 00:00:00.000,3,4.33,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,BC,V3F 2K1,Canada
10811,1047,8,2017-01-02 00:00:00.000,2017-01-30 00:00:00.000,2017-01-08 00:00:00.000,1,31.22,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10812,1066,5,2017-01-02 00:00:00.000,2017-01-30 00:00:00.000,2017-01-12 00:00:00.000,1,59.78,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
10813,1067,1,2017-01-05 00:00:00.000,2017-02-02 00:00:00.000,2017-01-09 00:00:00.000,1,47.38,Ricardo Adocicados,Av. Copacabana, 267,Rio de Janeiro,RJ,02389-890,Brazil
10814,1084,3,2017-01-05 00:00:00.000,2017-02-02 00:00:00.000,2017-01-14 00:00:00.000,3,130.94,Victuailles en stock,2, rue du Commerce,Lyon,,69004,France
10815,1071,2,2017-01-05 00:00:00.000,2017-02-02 00:00:00.000,2017-01-14 00:00:00.000,3,14.62,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10816,1032,4,2017-01-06 00:00:00.000,2017-02-03 00:00:00.000,2017-02-04 00:00:00.000,2,719.78,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10817,1039,3,2017-01-06 00:00:00.000,2017-01-20 00:00:00.000,2017-01-13 00:00:00.000,2,306.07,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10818,1049,7,2017-01-07 00:00:00.000,2017-02-04 00:00:00.000,2017-01-12 00:00:00.000,3,65.48,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy
